"","id","period","seconds","goal"
"53184","880","1",1067,FALSE
"53185","880","1",1157,FALSE
"53186","880","2",0,FALSE
"53187","880","2",92,FALSE
"53188","880","2",100,FALSE
"53189","880","2",106,FALSE
"53190","880","2",265,FALSE
"53191","880","2",285,FALSE
"53192","880","2",311,FALSE
"53193","880","2",328,TRUE
"53194","880","2",420,FALSE
"53195","880","2",430,FALSE
"53196","880","2",436,FALSE
"53197","880","2",533,FALSE
"53198","880","2",557,FALSE
"53199","880","2",578,FALSE
"53200","880","2",630,FALSE
"53201","880","2",651,FALSE
"53202","880","2",737,FALSE
"53203","880","2",772,FALSE
"53204","880","2",835,FALSE
"53205","880","2",855,FALSE
"53206","880","2",926,FALSE
"53207","880","2",934,FALSE
"53208","880","2",964,FALSE
"53209","880","2",1047,FALSE
"53210","880","2",1050,FALSE
"53211","880","2",1070,TRUE
"53212","880","2",1109,FALSE
"53213","880","2",1115,FALSE
"53214","880","3",0,FALSE
"53215","880","3",22,FALSE
"53216","880","3",32,FALSE
"53217","880","3",87,FALSE
"53218","880","3",97,FALSE
"53219","880","3",107,FALSE
"53220","880","3",130,FALSE
"53221","880","3",165,FALSE
"53222","880","3",233,FALSE
"53223","880","3",291,FALSE
"53224","880","3",444,FALSE
"53225","880","3",472,TRUE
"53226","880","3",485,TRUE
"53227","880","3",503,FALSE
"53228","880","3",557,FALSE
"53229","880","3",576,FALSE
"53230","880","3",638,FALSE
"53231","880","3",652,FALSE
"53232","880","3",717,FALSE
"53233","880","3",769,FALSE
"53234","880","3",860,FALSE
"53235","880","3",880,FALSE
"53236","880","3",994,FALSE
"53237","880","3",1075,FALSE
"53238","880","3",1153,FALSE
"53239","880","3",1178,TRUE
"53240","880","3",1197,FALSE
"53241","881","1",0,FALSE
"53242","881","1",12,FALSE
"53243","881","1",151,FALSE
"53244","881","1",183,FALSE
"53245","881","1",192,FALSE
"53246","881","1",205,TRUE
"53247","881","1",222,FALSE
"53248","881","1",257,FALSE
"53249","881","1",301,FALSE
"53250","881","1",317,FALSE
"53251","881","1",422,FALSE
"53252","881","1",430,TRUE
"53253","881","1",453,FALSE
"53254","881","1",480,FALSE
"53255","881","1",615,FALSE
"53256","881","1",743,FALSE
"53257","881","1",763,FALSE
"53258","881","1",792,FALSE
"53259","881","1",826,FALSE
"53260","881","1",859,FALSE
"53261","881","1",880,FALSE
"53262","881","1",907,FALSE
"53263","881","1",1148,FALSE
"53264","881","2",0,FALSE
"53265","881","2",47,FALSE
"53266","881","2",96,FALSE
"53267","881","2",146,TRUE
"53268","881","2",243,FALSE
"53269","881","2",266,FALSE
"53270","881","2",309,FALSE
"53271","881","2",397,FALSE
"53272","881","2",415,FALSE
"53273","881","2",456,FALSE
"53274","881","2",513,FALSE
"53275","881","2",519,FALSE
"53276","881","2",551,FALSE
"53277","881","2",555,FALSE
"53278","881","2",567,FALSE
"53279","881","2",580,FALSE
"53280","881","2",626,TRUE
"53281","881","2",671,FALSE
"53282","881","2",684,FALSE
"53283","881","2",721,FALSE
"53284","881","2",739,FALSE
"53285","881","2",795,FALSE
"53286","881","2",914,FALSE
"53287","881","2",948,FALSE
"53288","881","2",972,FALSE
"53289","881","2",1088,FALSE
"53290","881","3",0,FALSE
"53291","881","3",134,FALSE
"53292","881","3",145,TRUE
"53293","881","3",169,FALSE
"53294","881","3",257,FALSE
"53295","881","3",305,FALSE
"53296","881","3",346,FALSE
"53297","881","3",423,FALSE
"53298","881","3",462,FALSE
"53299","881","3",497,FALSE
"53300","881","3",595,FALSE
"53301","881","3",608,FALSE
"53302","881","3",725,TRUE
"53303","881","3",740,FALSE
"53304","881","3",786,FALSE
"53305","881","3",793,FALSE
"53306","881","3",799,FALSE
"53307","881","3",829,FALSE
"53308","881","3",1110,FALSE
"53309","881","3",1185,FALSE
"53310","882","1",0,FALSE
"53311","882","1",71,FALSE
"53312","882","1",133,FALSE
"53313","882","1",288,FALSE
"53314","882","1",312,FALSE
"53315","882","1",436,FALSE
"53316","882","1",443,FALSE
"53317","882","1",471,FALSE
"53318","882","1",475,FALSE
"53319","882","1",529,FALSE
"53320","882","1",684,FALSE
"53321","882","1",687,FALSE
"53322","882","1",789,FALSE
"53323","882","1",854,FALSE
"53324","882","1",880,FALSE
"53325","882","1",1135,FALSE
"53326","882","1",1154,FALSE
"53327","882","1",1160,FALSE
"53328","882","1",1191,FALSE
"53329","882","2",0,FALSE
"53330","882","2",13,FALSE
"53331","882","2",109,FALSE
"53332","882","2",171,FALSE
"53333","882","2",184,FALSE
"53334","882","2",194,FALSE
"53335","882","2",211,FALSE
"53336","882","2",370,FALSE
"53337","882","2",403,FALSE
"53338","882","2",454,FALSE
"53339","882","2",513,FALSE
"53340","882","2",602,FALSE
"53341","882","2",757,FALSE
"53342","882","2",823,FALSE
"53343","882","2",857,FALSE
"53344","882","2",889,FALSE
"53345","882","2",969,FALSE
"53346","882","2",1155,FALSE
"53347","882","3",0,FALSE
"53348","882","3",64,FALSE
"53349","882","3",68,FALSE
"53350","882","3",149,FALSE
"53351","882","3",169,FALSE
"53352","882","3",324,FALSE
"53353","882","3",352,FALSE
"53354","882","3",423,FALSE
"53355","882","3",447,FALSE
"53356","882","3",482,FALSE
"53357","882","3",586,FALSE
"53358","882","3",610,FALSE
"53359","882","3",704,FALSE
"53360","882","3",810,FALSE
"53361","882","3",875,FALSE
"53362","882","3",883,FALSE
"53363","882","3",1088,FALSE
"53364","882","4",0,FALSE
"53365","882","4",119,TRUE
"53366","883","1",0,FALSE
"53367","883","1",46,FALSE
"53368","883","1",175,FALSE
"53369","883","1",261,FALSE
"53370","883","1",334,FALSE
"53371","883","1",415,FALSE
"53372","883","1",498,FALSE
"53373","883","1",522,FALSE
"53374","883","1",572,FALSE
"53375","883","1",660,FALSE
"53376","883","1",670,TRUE
"53377","883","1",746,FALSE
"53378","883","1",797,FALSE
"53379","883","1",855,FALSE
"53380","883","1",1060,FALSE
"53381","883","1",1129,FALSE
"53382","883","2",0,FALSE
"53383","883","2",139,FALSE
"53384","883","2",248,FALSE
"53385","883","2",281,TRUE
"53386","883","2",324,FALSE
"53387","883","2",375,FALSE
"53388","883","2",507,TRUE
"53389","883","2",515,FALSE
"53390","883","2",554,FALSE
"53391","883","2",579,FALSE
"53392","883","2",728,FALSE
"53393","883","2",779,TRUE
"53394","883","2",840,FALSE
"53395","883","2",935,FALSE
"53396","883","2",991,FALSE
"53397","883","2",1198,FALSE
"53398","883","3",0,FALSE
"53399","883","3",8,FALSE
"53400","883","3",30,FALSE
"53401","883","3",47,FALSE
"53402","883","3",78,FALSE
"53403","883","3",254,FALSE
"53404","883","3",263,FALSE
"53405","883","3",473,FALSE
"53406","883","3",496,FALSE
"53407","883","3",533,FALSE
"53408","883","3",580,FALSE
"53409","883","3",615,FALSE
"53410","883","3",648,FALSE
"53411","883","3",716,FALSE
"53412","883","3",741,FALSE
"53413","883","3",857,TRUE
"53414","883","3",907,FALSE
"53415","883","3",1002,FALSE
"53416","883","3",1061,FALSE
"53417","883","3",1190,TRUE
"53418","884","1",0,FALSE
"53419","884","1",109,FALSE
"53420","884","1",303,FALSE
"53421","884","1",356,FALSE
"53422","884","1",474,FALSE
"53423","884","1",595,FALSE
"53424","884","1",751,FALSE
"53425","884","1",844,FALSE
"53426","884","1",926,FALSE
"53427","884","1",936,TRUE
"53428","884","1",964,FALSE
"53429","884","1",1004,FALSE
"53430","884","1",1033,FALSE
"53431","884","2",0,FALSE
"53432","884","2",60,FALSE
"53433","884","2",133,FALSE
"53434","884","2",199,FALSE
"53435","884","2",258,FALSE
"53436","884","2",339,FALSE
"53437","884","2",372,FALSE
"53438","884","2",414,TRUE
"53439","884","2",487,FALSE
"53440","884","2",532,TRUE
"53441","884","2",557,FALSE
"53442","884","2",602,FALSE
"53443","884","2",777,FALSE
"53444","884","2",811,FALSE
"53445","884","2",904,FALSE
"53446","884","2",992,FALSE
"53447","884","2",1029,FALSE
"53448","884","2",1070,FALSE
"53449","884","2",1133,FALSE
"53450","884","2",1180,FALSE
"53451","884","3",0,FALSE
"53452","884","3",16,TRUE
"53453","884","3",86,FALSE
"53454","884","3",98,FALSE
"53455","884","3",257,FALSE
"53456","884","3",296,TRUE
"53457","884","3",367,FALSE
"53458","884","3",391,FALSE
"53459","884","3",419,FALSE
"53460","884","3",452,FALSE
"53461","884","3",474,FALSE
"53462","884","3",507,FALSE
"53463","884","3",589,FALSE
"53464","884","3",667,FALSE
"53465","884","3",778,FALSE
"53466","884","3",806,FALSE
"53467","884","3",893,TRUE
"53468","884","3",926,FALSE
"53469","884","3",948,FALSE
"53470","884","3",962,FALSE
"53471","884","3",970,FALSE
"53472","884","3",1155,TRUE
"53473","884","3",1164,FALSE
"53474","884","3",1193,FALSE
"53475","885","1",0,FALSE
"53476","885","1",84,FALSE
"53477","885","1",117,FALSE
"53478","885","1",208,FALSE
"53479","885","1",229,FALSE
"53480","885","1",318,FALSE
"53481","885","1",328,FALSE
"53482","885","1",364,FALSE
"53483","885","1",431,FALSE
"53484","885","1",511,TRUE
"53485","885","1",529,FALSE
"53486","885","1",548,FALSE
"53487","885","1",633,FALSE
"53488","885","1",768,FALSE
"53489","885","1",787,FALSE
"53490","885","1",978,FALSE
"53491","885","1",1126,TRUE
"53492","885","1",1198,FALSE
"53493","885","2",0,FALSE
"53494","885","2",9,FALSE
"53495","885","2",119,FALSE
"53496","885","2",144,FALSE
"53497","885","2",209,FALSE
"53498","885","2",300,FALSE
"53499","885","2",329,FALSE
"53500","885","2",374,FALSE
"53501","885","2",446,FALSE
"53502","885","2",474,FALSE
"53503","885","2",503,FALSE
"53504","885","2",562,FALSE
"53505","885","2",596,FALSE
"53506","885","2",615,FALSE
"53507","885","2",737,FALSE
"53508","885","2",906,FALSE
"53509","885","2",914,FALSE
"53510","885","2",996,FALSE
"53511","885","2",1139,FALSE
"53512","885","2",1146,FALSE
"53513","885","2",1195,TRUE
"53514","885","3",0,FALSE
"53515","885","3",97,FALSE
"53516","885","3",146,FALSE
"53517","885","3",162,FALSE
"53518","885","3",226,FALSE
"53519","885","3",268,FALSE
"53520","885","3",434,FALSE
"53521","885","3",510,FALSE
"53522","885","3",549,TRUE
"53523","885","3",678,FALSE
"53524","885","3",697,TRUE
"53525","885","3",771,FALSE
"53526","885","3",841,FALSE
"53527","885","3",892,FALSE
"53528","885","3",908,FALSE
"53529","885","3",1002,FALSE
"53530","885","3",1042,FALSE
"53531","885","3",1112,FALSE
"53532","885","3",1119,FALSE
"53533","885","3",1158,TRUE
"53534","885","3",1196,FALSE
"53535","886","1",0,FALSE
"53536","886","1",8,FALSE
"53537","886","1",65,FALSE
"53538","886","1",166,FALSE
"53539","886","1",169,FALSE
"53540","886","1",185,FALSE
"53541","886","1",296,FALSE
"53542","886","1",380,FALSE
"53543","886","1",424,FALSE
"53544","886","1",521,FALSE
"53545","886","1",595,FALSE
"53546","886","1",652,TRUE
"53547","886","1",660,FALSE
"53548","886","1",667,TRUE
"53549","886","1",694,FALSE
"53550","886","1",814,FALSE
"53551","886","1",859,FALSE
"53552","886","1",913,FALSE
"53553","886","1",961,FALSE
"53554","886","1",999,FALSE
"53555","886","1",1078,FALSE
"53556","886","1",1092,FALSE
"53557","886","1",1122,FALSE
"53558","886","1",1182,FALSE
"53559","886","1",1198,FALSE
"53560","886","2",0,FALSE
"53561","886","2",21,TRUE
"53562","886","2",104,FALSE
"53563","886","2",134,FALSE
"53564","886","2",177,TRUE
"53565","886","2",281,FALSE
"53566","886","2",362,FALSE
"53567","886","2",547,FALSE
"53568","886","2",617,TRUE
"53569","886","2",651,FALSE
"53570","886","2",676,FALSE
"53571","886","2",828,FALSE
"53572","886","2",836,FALSE
"53573","886","2",971,FALSE
"53574","886","2",1006,FALSE
"53575","886","2",1030,FALSE
"53576","886","2",1041,TRUE
"53577","886","2",1065,FALSE
"53578","886","2",1093,FALSE
"53579","886","2",1100,FALSE
"53580","886","2",1176,FALSE
"53581","886","3",0,FALSE
"53582","886","3",87,FALSE
"53583","886","3",107,FALSE
"53584","886","3",172,TRUE
"53585","886","3",240,FALSE
"53586","886","3",260,FALSE
"53587","886","3",289,FALSE
"53588","886","3",316,FALSE
"53589","886","3",370,FALSE
"53590","886","3",424,FALSE
"53591","886","3",504,FALSE
"53592","886","3",601,FALSE
"53593","886","3",621,FALSE
"53594","886","3",768,FALSE
"53595","886","3",869,TRUE
"53596","886","3",873,FALSE
"53597","886","3",944,FALSE
"53598","886","3",999,FALSE
"53599","886","3",1017,FALSE
"53600","886","3",1023,TRUE
"53601","886","3",1065,TRUE
"53602","886","3",1134,FALSE
"53603","886","3",1169,FALSE
"53604","887","1",0,FALSE
"53605","887","1",20,FALSE
"53606","887","1",26,FALSE
"53607","887","1",44,FALSE
"53608","887","1",142,FALSE
"53609","887","1",231,FALSE
"53610","887","1",343,FALSE
"53611","887","1",422,FALSE
"53612","887","1",520,FALSE
"53613","887","1",594,FALSE
"53614","887","1",687,FALSE
"53615","887","1",724,FALSE
"53616","887","1",744,FALSE
"53617","887","1",783,FALSE
"53618","887","1",832,FALSE
"53619","887","1",897,FALSE
"53620","887","1",1034,FALSE
"53621","887","1",1039,FALSE
"53622","887","1",1054,FALSE
"53623","887","1",1136,FALSE
"53624","887","1",1154,FALSE
"53625","887","2",0,FALSE
"53626","887","2",16,FALSE
"53627","887","2",22,FALSE
"53628","887","2",28,FALSE
"53629","887","2",83,FALSE
"53630","887","2",205,TRUE
"53631","887","2",278,FALSE
"53632","887","2",283,FALSE
"53633","887","2",294,FALSE
"53634","887","2",363,TRUE
"53635","887","2",400,FALSE
"53636","887","2",409,FALSE
"53637","887","2",463,FALSE
"53638","887","2",471,FALSE
"53639","887","2",475,FALSE
"53640","887","2",597,FALSE
"53641","887","2",688,FALSE
"53642","887","2",698,FALSE
"53643","887","2",812,FALSE
"53644","887","2",908,FALSE
"53645","887","2",937,FALSE
"53646","887","2",940,FALSE
"53647","887","2",949,FALSE
"53648","887","2",960,FALSE
"53649","887","2",1113,FALSE
"53650","887","3",0,FALSE
"53651","887","3",63,FALSE
"53652","887","3",74,FALSE
"53653","887","3",83,FALSE
"53654","887","3",184,FALSE
"53655","887","3",198,FALSE
"53656","887","3",208,FALSE
"53657","887","3",390,FALSE
"53658","887","3",408,FALSE
"53659","887","3",413,FALSE
"53660","887","3",433,FALSE
"53661","887","3",497,TRUE
"53662","887","3",507,FALSE
"53663","887","3",523,TRUE
"53664","887","3",527,FALSE
"53665","887","3",541,FALSE
"53666","887","3",576,FALSE
"53667","887","3",583,TRUE
"53668","887","3",591,FALSE
"53669","887","3",594,FALSE
"53670","887","3",678,FALSE
"53671","887","3",726,FALSE
"53672","887","3",947,FALSE
"53673","887","3",965,FALSE
"53674","887","3",1019,FALSE
"53675","887","3",1022,FALSE
"53676","887","3",1058,FALSE
"53677","887","3",1170,FALSE
"53678","888","1",0,FALSE
"53679","888","1",114,FALSE
"53680","888","1",196,TRUE
"53681","888","1",290,FALSE
"53682","888","1",343,FALSE
"53683","888","1",445,FALSE
"53684","888","1",498,FALSE
"53685","888","1",536,FALSE
"53686","888","1",680,FALSE
"53687","888","1",758,FALSE
"53688","888","1",803,FALSE
"53689","888","1",838,FALSE
"53690","888","1",867,FALSE
"53691","888","1",893,FALSE
"53692","888","1",976,FALSE
"53693","888","1",1001,FALSE
"53694","888","1",1057,FALSE
"53695","888","1",1086,FALSE
"53696","888","1",1103,FALSE
"53697","888","1",1123,TRUE
"53698","888","1",1128,FALSE
"53699","888","1",1189,FALSE
"53700","888","1",1195,FALSE
"53701","888","2",0,FALSE
"53702","888","2",33,FALSE
"53703","888","2",145,FALSE
"53704","888","2",151,FALSE
"53705","888","2",188,FALSE
"53706","888","2",244,FALSE
"53707","888","2",318,FALSE
"53708","888","2",349,FALSE
"53709","888","2",431,FALSE
"53710","888","2",536,FALSE
"53711","888","2",666,FALSE
"53712","888","2",694,FALSE
"53713","888","2",701,FALSE
"53714","888","2",705,FALSE
"53715","888","2",722,FALSE
"53716","888","2",786,FALSE
"53717","888","2",795,FALSE
"53718","888","2",803,FALSE
"53719","888","2",806,FALSE
"53720","888","2",921,FALSE
"53721","888","2",979,FALSE
"53722","888","2",1039,FALSE
"53723","888","2",1131,FALSE
"53724","888","2",1153,FALSE
"53725","888","3",0,FALSE
"53726","888","3",12,FALSE
"53727","888","3",215,FALSE
"53728","888","3",311,FALSE
"53729","888","3",335,FALSE
"53730","888","3",487,FALSE
"53731","888","3",499,FALSE
"53732","888","3",749,FALSE
"53733","888","3",760,FALSE
"53734","888","3",985,FALSE
"53735","888","3",1007,FALSE
"53736","888","3",1047,FALSE
"53737","888","4",0,FALSE
"53738","888","4",76,FALSE
"53739","888","4",229,FALSE
"53740","888","4",251,FALSE
"53741","888","4",294,FALSE
"53742","889","1",0,FALSE
"53743","889","1",71,FALSE
"53744","889","1",83,FALSE
"53745","889","1",92,FALSE
"53746","889","1",125,FALSE
"53747","889","1",160,FALSE
"53748","889","1",236,FALSE
"53749","889","1",261,FALSE
"53750","889","1",284,TRUE
"53751","889","1",366,FALSE
"53752","889","1",402,FALSE
"53753","889","1",517,FALSE
"53754","889","1",593,FALSE
"53755","889","1",618,TRUE
"53756","889","1",691,FALSE
"53757","889","1",721,FALSE
"53758","889","1",779,TRUE
"53759","889","1",890,FALSE
"53760","889","1",998,FALSE
"53761","889","1",1056,TRUE
"53762","889","1",1088,FALSE
"53763","889","1",1109,FALSE
"53764","889","1",1134,FALSE
"53765","889","1",1156,FALSE
"53766","889","2",0,FALSE
"53767","889","2",274,FALSE
"53768","889","2",392,FALSE
"53769","889","2",404,FALSE
"53770","889","2",476,FALSE
"53771","889","2",496,FALSE
"53772","889","2",522,FALSE
"53773","889","2",591,FALSE
"53774","889","2",615,FALSE
"53775","889","2",685,TRUE
"53776","889","2",705,TRUE
"53777","889","2",830,FALSE
"53778","889","2",904,FALSE
"53779","889","2",976,FALSE
"53780","889","2",1048,FALSE
"53781","889","2",1118,FALSE
"53782","889","3",0,FALSE
"53783","889","3",79,FALSE
"53784","889","3",145,FALSE
"53785","889","3",181,FALSE
"53786","889","3",274,FALSE
"53787","889","3",283,FALSE
"53788","889","3",446,TRUE
"53789","889","3",509,FALSE
"53790","889","3",541,FALSE
"53791","889","3",549,FALSE
"53792","889","3",590,TRUE
"53793","889","3",627,FALSE
"53794","889","3",653,FALSE
"53795","889","3",661,FALSE
"53796","889","3",688,FALSE
"53797","889","3",721,FALSE
"53798","889","3",1008,FALSE
"53799","889","3",1088,FALSE
"53800","889","3",1115,TRUE
"53801","889","3",1177,FALSE
"53802","890","1",0,FALSE
"53803","890","1",12,FALSE
"53804","890","1",153,FALSE
"53805","890","1",263,FALSE
"53806","890","1",287,TRUE
"53807","890","1",399,FALSE
"53808","890","1",497,TRUE
"53809","890","1",542,TRUE
"53810","890","1",624,FALSE
"53811","890","1",667,FALSE
"53812","890","1",718,FALSE
"53813","890","1",743,FALSE
"53814","890","1",780,FALSE
"53815","890","1",795,FALSE
"53816","890","1",834,FALSE
"53817","890","1",867,FALSE
"53818","890","1",960,FALSE
"53819","890","1",1111,FALSE
"53820","890","1",1135,FALSE
"53821","890","1",1195,FALSE
"53822","890","2",0,FALSE
"53823","890","2",121,FALSE
"53824","890","2",255,FALSE
"53825","890","2",328,FALSE
"53826","890","2",391,FALSE
"53827","890","2",456,FALSE
"53828","890","2",478,FALSE
"53829","890","2",577,FALSE
"53830","890","2",590,FALSE
"53831","890","2",628,TRUE
"53832","890","2",655,FALSE
"53833","890","2",693,FALSE
"53834","890","2",734,FALSE
"53835","890","2",740,FALSE
"53836","890","2",794,FALSE
"53837","890","2",858,FALSE
"53838","890","2",891,FALSE
"53839","890","2",1086,TRUE
"53840","890","2",1092,FALSE
"53841","890","2",1162,FALSE
"53842","890","2",1199,FALSE
"53843","890","3",0,FALSE
"53844","890","3",173,FALSE
"53845","890","3",303,FALSE
"53846","890","3",340,FALSE
"53847","890","3",375,FALSE
"53848","890","3",462,FALSE
"53849","890","3",476,FALSE
"53850","890","3",545,FALSE
"53851","890","3",671,FALSE
"53852","890","3",768,FALSE
"53853","890","3",786,FALSE
"53854","890","3",1027,FALSE
"53855","890","3",1036,TRUE
"53856","890","3",1096,FALSE
"53857","890","3",1122,FALSE
"53858","890","3",1149,FALSE
"53859","890","3",1156,FALSE
"53860","890","3",1171,TRUE
"53861","891","1",0,FALSE
"53862","891","1",123,FALSE
"53863","891","1",128,FALSE
"53864","891","1",138,FALSE
"53865","891","1",237,FALSE
"53866","891","1",256,FALSE
"53867","891","1",349,FALSE
"53868","891","1",385,FALSE
"53869","891","1",406,FALSE
"53870","891","1",504,FALSE
"53871","891","1",511,FALSE
"53872","891","1",528,FALSE
"53873","891","1",627,FALSE
"53874","891","1",678,FALSE
"53875","891","1",755,FALSE
"53876","891","1",771,FALSE
"53877","891","1",880,FALSE
"53878","891","1",1033,FALSE
"53879","891","1",1041,FALSE
"53880","891","1",1065,TRUE
"53881","891","1",1091,FALSE
"53882","891","1",1099,FALSE
"53883","891","1",1113,FALSE
"53884","891","2",0,FALSE
"53885","891","2",122,FALSE
"53886","891","2",281,FALSE
"53887","891","2",351,FALSE
"53888","891","2",419,FALSE
"53889","891","2",423,FALSE
"53890","891","2",489,TRUE
"53891","891","2",520,FALSE
"53892","891","2",556,FALSE
"53893","891","2",575,FALSE
"53894","891","2",722,FALSE
"53895","891","2",726,FALSE
"53896","891","2",751,FALSE
"53897","891","2",794,FALSE
"53898","891","2",809,FALSE
"53899","891","2",917,FALSE
"53900","891","2",973,FALSE
"53901","891","2",1106,TRUE
"53902","891","2",1183,FALSE
"53903","891","3",0,FALSE
"53904","891","3",55,FALSE
"53905","891","3",126,FALSE
"53906","891","3",133,FALSE
"53907","891","3",180,FALSE
"53908","891","3",230,FALSE
"53909","891","3",253,FALSE
"53910","891","3",298,FALSE
"53911","891","3",380,FALSE
"53912","891","3",453,FALSE
"53913","891","3",851,TRUE
"53914","891","3",929,FALSE
"53915","891","3",1072,FALSE
"53916","892","1",0,FALSE
"53917","892","1",27,FALSE
"53918","892","1",311,FALSE
"53919","892","1",346,TRUE
"53920","892","1",426,FALSE
"53921","892","1",627,FALSE
"53922","892","1",738,FALSE
"53923","892","1",749,FALSE
"53924","892","1",756,FALSE
"53925","892","1",884,FALSE
"53926","892","1",1012,FALSE
"53927","892","1",1064,FALSE
"53928","892","1",1072,FALSE
"53929","892","1",1168,FALSE
"53930","892","1",1193,FALSE
"53931","892","2",0,FALSE
"53932","892","2",199,FALSE
"53933","892","2",220,TRUE
"53934","892","2",269,FALSE
"53935","892","2",329,FALSE
"53936","892","2",336,TRUE
"53937","892","2",377,FALSE
"53938","892","2",534,FALSE
"53939","892","2",550,FALSE
"53940","892","2",758,FALSE
"53941","892","2",815,FALSE
"53942","892","2",849,FALSE
"53943","892","2",958,FALSE
"53944","892","2",1066,FALSE
"53945","892","2",1074,FALSE
"53946","892","3",0,FALSE
"53947","892","3",31,FALSE
"53948","892","3",125,FALSE
"53949","892","3",143,TRUE
"53950","892","3",155,FALSE
"53951","892","3",162,FALSE
"53952","892","3",281,FALSE
"53953","892","3",435,FALSE
"53954","892","3",470,FALSE
"53955","892","3",499,FALSE
"53956","892","3",502,FALSE
"53957","892","3",549,FALSE
"53958","892","3",558,FALSE
"53959","892","3",603,FALSE
"53960","892","3",809,FALSE
"53961","892","3",1046,FALSE
"53962","892","3",1057,TRUE
"53963","892","3",1077,FALSE
"53964","892","3",1161,FALSE
"53965","893","1",0,FALSE
"53966","893","1",147,FALSE
"53967","893","1",232,FALSE
"53968","893","1",252,FALSE
"53969","893","1",328,FALSE
"53970","893","1",514,FALSE
"53971","893","1",593,FALSE
"53972","893","1",742,FALSE
"53973","893","1",862,FALSE
"53974","893","1",1062,FALSE
"53975","893","1",1098,TRUE
"53976","893","1",1106,FALSE
"53977","893","1",1132,FALSE
"53978","893","2",0,FALSE
"53979","893","2",19,FALSE
"53980","893","2",69,FALSE
"53981","893","2",118,FALSE
"53982","893","2",140,FALSE
"53983","893","2",231,FALSE
"53984","893","2",244,FALSE
"53985","893","2",274,FALSE
"53986","893","2",335,FALSE
"53987","893","2",397,FALSE
"53988","893","2",456,FALSE
"53989","893","2",569,FALSE
"53990","893","2",584,FALSE
"53991","893","2",635,FALSE
"53992","893","2",782,FALSE
"53993","893","2",785,FALSE
"53994","893","2",839,TRUE
"53995","893","2",862,FALSE
"53996","893","2",981,FALSE
"53997","893","2",1041,FALSE
"53998","893","2",1053,FALSE
"53999","893","2",1119,FALSE
"54000","893","2",1140,FALSE
"54001","893","3",0,FALSE
"54002","893","3",24,FALSE
"54003","893","3",35,FALSE
"54004","893","3",60,FALSE
"54005","893","3",337,FALSE
"54006","893","3",545,FALSE
"54007","893","3",648,FALSE
"54008","893","3",734,FALSE
"54009","893","3",816,FALSE
"54010","893","3",877,FALSE
"54011","893","3",912,FALSE
"54012","893","3",1177,FALSE
"54013","893","4",0,FALSE
"54014","893","4",123,FALSE
"54015","893","4",268,FALSE
"54016","894","1",0,FALSE
"54017","894","1",33,FALSE
"54018","894","1",161,FALSE
"54019","894","1",230,FALSE
"54020","894","1",290,FALSE
"54021","894","1",310,FALSE
"54022","894","1",321,FALSE
"54023","894","1",404,FALSE
"54024","894","1",460,FALSE
"54025","894","1",481,FALSE
"54026","894","1",527,FALSE
"54027","894","1",544,FALSE
"54028","894","1",568,FALSE
"54029","894","1",573,FALSE
"54030","894","1",658,FALSE
"54031","894","1",711,FALSE
"54032","894","1",758,TRUE
"54033","894","1",848,FALSE
"54034","894","1",854,FALSE
"54035","894","1",885,FALSE
"54036","894","1",897,FALSE
"54037","894","1",993,FALSE
"54038","894","1",1009,FALSE
"54039","894","1",1036,FALSE
"54040","894","1",1042,FALSE
"54041","894","1",1115,FALSE
"54042","894","1",1184,FALSE
"54043","894","2",0,FALSE
"54044","894","2",48,FALSE
"54045","894","2",70,FALSE
"54046","894","2",261,FALSE
"54047","894","2",275,FALSE
"54048","894","2",289,FALSE
"54049","894","2",370,FALSE
"54050","894","2",534,FALSE
"54051","894","2",541,FALSE
"54052","894","2",575,FALSE
"54053","894","2",600,FALSE
"54054","894","2",630,FALSE
"54055","894","2",696,FALSE
"54056","894","2",717,FALSE
"54057","894","2",794,FALSE
"54058","894","2",829,FALSE
"54059","894","2",907,FALSE
"54060","894","2",1018,FALSE
"54061","894","2",1064,FALSE
"54062","894","2",1068,FALSE
"54063","894","2",1195,FALSE
"54064","894","3",0,FALSE
"54065","894","3",70,FALSE
"54066","894","3",142,FALSE
"54067","894","3",176,FALSE
"54068","894","3",243,FALSE
"54069","894","3",246,TRUE
"54070","894","3",261,FALSE
"54071","894","3",302,FALSE
"54072","894","3",319,FALSE
"54073","894","3",356,FALSE
"54074","894","3",430,FALSE
"54075","894","3",466,FALSE
"54076","894","3",516,FALSE
"54077","894","3",529,FALSE
"54078","894","3",540,FALSE
"54079","894","3",564,FALSE
"54080","894","3",677,FALSE
"54081","894","3",719,FALSE
"54082","894","3",734,FALSE
"54083","894","3",745,FALSE
"54084","894","3",900,FALSE
"54085","894","3",948,FALSE
"54086","894","3",985,FALSE
"54087","894","3",1132,FALSE
"54088","895","1",0,FALSE
"54089","895","1",25,FALSE
"54090","895","1",58,FALSE
"54091","895","1",83,FALSE
"54092","895","1",96,TRUE
"54093","895","1",104,FALSE
"54094","895","1",118,FALSE
"54095","895","1",144,FALSE
"54096","895","1",180,FALSE
"54097","895","1",264,FALSE
"54098","895","1",338,FALSE
"54099","895","1",368,FALSE
"54100","895","1",395,FALSE
"54101","895","1",417,FALSE
"54102","895","1",466,FALSE
"54103","895","1",611,FALSE
"54104","895","1",715,FALSE
"54105","895","1",735,TRUE
