"","id","period","play.lengths","result"
"4316",266,"1",24,"stop"
"4318",266,"2",79,"stop"
"4319",266,"2",57,"goal"
"4321",266,"2",14,"stop"
"4322",266,"2",22,"goal"
"4324",266,"2",16,"stop"
"4325",266,"2",15,"stop"
"4326",266,"2",17,"stop"
"4327",266,"2",44,"goal"
"4329",266,"2",32,"stop"
"4330",266,"2",335,"stop"
"4331",266,"2",29,"stop"
"4332",266,"2",6,"stop"
"4333",266,"2",22,"stop"
"4334",266,"2",94,"stop"
"4335",266,"2",127,"stop"
"4336",266,"2",22,"stop"
"4337",266,"2",104,"stop"
"4338",266,"2",45,"stop"
"4339",266,"2",91,"stop"
"4341",266,"3",105,"stop"
"4342",266,"3",6,"stop"
"4343",266,"3",134,"stop"
"4344",266,"3",68,"stop"
"4345",266,"3",48,"stop"
"4346",266,"3",98,"stop"
"4347",266,"3",21,"stop"
"4348",266,"3",65,"stop"
"4349",266,"3",128,"stop"
"4350",266,"3",26,"stop"
"4351",266,"3",36,"stop"
"4352",266,"3",27,"stop"
"4353",266,"3",8,"stop"
"4354",266,"3",140,"stop"
"4355",266,"3",61,"stop"
"4356",266,"3",7,"stop"
"4357",266,"3",146,"stop"
"4358",266,"3",15,"stop"
"4359",266,"3",58,"stop"
"4362",267,"1",42,"goal"
"4364",267,"1",163,"stop"
"4365",267,"1",48,"stop"
"4366",267,"1",76,"stop"
"4367",267,"1",100,"stop"
"4368",267,"1",101,"stop"
"4369",267,"1",10,"stop"
"4370",267,"1",20,"goal"
"4372",267,"1",46,"stop"
"4373",267,"1",104,"goal"
"4375",267,"1",64,"stop"
"4376",267,"1",46,"stop"
"4377",267,"1",43,"stop"
"4378",267,"1",45,"goal"
"4380",267,"1",246,"stop"
"4382",267,"2",113,"goal"
"4384",267,"2",65,"stop"
"4385",267,"2",34,"stop"
"4386",267,"2",39,"stop"
"4387",267,"2",5,"stop"
"4388",267,"2",89,"stop"
"4389",267,"2",11,"goal"
"4391",267,"2",11,"stop"
"4392",267,"2",21,"stop"
"4393",267,"2",110,"stop"
"4394",267,"2",38,"goal"
"4396",267,"2",11,"stop"
"4397",267,"2",14,"goal"
"4399",267,"2",98,"stop"
"4400",267,"2",17,"stop"
"4401",267,"2",129,"stop"
"4402",267,"2",168,"stop"
"4403",267,"2",57,"stop"
"4404",267,"2",68,"stop"
"4406",267,"3",39,"stop"
"4407",267,"3",8,"stop"
"4408",267,"3",60,"stop"
"4409",267,"3",91,"stop"
"4410",267,"3",30,"stop"
"4411",267,"3",139,"stop"
"4412",267,"3",21,"goal"
"4414",267,"3",53,"stop"
"4415",267,"3",7,"stop"
"4416",267,"3",61,"stop"
"4417",267,"3",8,"stop"
"4418",267,"3",217,"stop"
"4419",267,"3",26,"stop"
"4420",267,"3",7,"stop"
"4421",267,"3",14,"stop"
"4422",267,"3",20,"stop"
"4423",267,"3",68,"stop"
"4424",267,"3",35,"stop"
"4425",267,"3",81,"stop"
"4426",267,"3",35,"stop"
"4427",267,"3",2,"stop"
"4428",267,"3",18,"stop"
"4429",267,"3",17,"stop"
"4431",268,"1",51,"goal"
"4433",268,"1",7,"stop"
"4434",268,"1",42,"stop"
"4435",268,"1",7,"stop"
"4436",268,"1",59,"stop"
"4437",268,"1",19,"stop"
"4438",268,"1",52,"stop"
"4439",268,"1",10,"stop"
"4440",268,"1",63,"stop"
"4441",268,"1",47,"stop"
"4442",268,"1",21,"stop"
"4443",268,"1",6,"stop"
"4444",268,"1",131,"stop"
"4445",268,"1",122,"stop"
"4446",268,"1",74,"stop"
"4447",268,"1",36,"stop"
"4448",268,"1",214,"stop"
"4449",268,"1",9,"stop"
"4450",268,"1",27,"stop"
"4451",268,"1",16,"stop"
"4452",268,"1",63,"stop"
"4453",268,"1",52,"stop"
"4455",268,"2",101,"stop"
"4456",268,"2",91,"stop"
"4457",268,"2",74,"stop"
"4458",268,"2",101,"stop"
"4459",268,"2",6,"stop"
"4460",268,"2",21,"stop"
"4461",268,"2",118,"stop"
"4462",268,"2",5,"stop"
"4463",268,"2",66,"stop"
"4464",268,"2",18,"stop"
"4465",268,"2",22,"stop"
"4466",268,"2",55,"stop"
"4467",268,"2",21,"stop"
"4468",268,"2",13,"stop"
"4469",268,"2",9,"stop"
"4470",268,"2",47,"stop"
"4471",268,"2",33,"stop"
"4472",268,"2",25,"stop"
"4473",268,"2",11,"stop"
"4474",268,"2",6,"stop"
"4475",268,"2",96,"stop"
"4476",268,"2",5,"stop"
"4477",268,"2",79,"stop"
"4478",268,"2",117,"stop"
"4479",268,"2",22,"stop"
"4481",268,"3",177,"stop"
"4482",268,"3",23,"stop"
"4483",268,"3",14,"stop"
"4484",268,"3",79,"stop"
"4485",268,"3",12,"stop"
"4486",268,"3",15,"stop"
"4487",268,"3",24,"stop"
"4488",268,"3",56,"stop"
"4489",268,"3",55,"goal"
"4491",268,"3",92,"stop"
"4492",268,"3",16,"stop"
"4493",268,"3",7,"stop"
"4494",268,"3",110,"stop"
"4495",268,"3",45,"stop"
"4496",268,"3",32,"stop"
"4497",268,"3",26,"goal"
"4499",268,"3",7,"stop"
"4500",268,"3",6,"stop"
"4501",268,"3",29,"stop"
"4502",268,"3",143,"stop"
"4503",268,"3",9,"stop"
"4504",268,"3",99,"stop"
"4505",268,"3",29,"stop"
"4506",268,"3",8,"goal"
"4508",268,"3",67,"stop"
"4510",269,"1",5,"stop"
"4511",269,"1",34,"stop"
"4512",269,"1",17,"stop"
"4513",269,"1",9,"stop"
"4514",269,"1",21,"stop"
"4515",269,"1",19,"stop"
"4516",269,"1",26,"stop"
"4517",269,"1",5,"stop"
"4518",269,"1",66,"stop"
"4519",269,"1",6,"stop"
"4520",269,"1",13,"goal"
"4522",269,"1",141,"stop"
"4523",269,"1",18,"stop"
"4524",269,"1",69,"stop"
"4525",269,"1",111,"stop"
"4526",269,"1",61,"stop"
"4527",269,"1",56,"stop"
"4528",269,"1",147,"stop"
"4529",269,"1",46,"stop"
"4530",269,"1",36,"goal"
"4532",269,"1",47,"stop"
"4533",269,"1",63,"stop"
"4534",269,"1",125,"stop"
"4536",269,"2",8,"stop"
"4537",269,"2",65,"stop"
"4538",269,"2",24,"stop"
"4539",269,"2",41,"stop"
"4540",269,"2",163,"stop"
"4541",269,"2",42,"stop"
"4542",269,"2",36,"stop"
"4543",269,"2",189,"stop"
"4544",269,"2",42,"stop"
"4545",269,"2",116,"stop"
"4546",269,"2",4,"stop"
"4547",269,"2",36,"stop"
"4548",269,"2",93,"stop"
"4549",269,"2",40,"stop"
"4550",269,"2",27,"stop"
"4551",269,"2",10,"stop"
"4552",269,"2",102,"stop"
"4554",269,"3",9,"stop"
"4555",269,"3",21,"stop"
"4556",269,"3",24,"stop"
"4557",269,"3",170,"stop"
"4558",269,"3",115,"stop"
"4559",269,"3",92,"stop"
"4560",269,"3",79,"stop"
"4561",269,"3",82,"stop"
"4562",269,"3",26,"stop"
"4563",269,"3",53,"goal"
"4565",269,"3",114,"stop"
"4566",269,"3",340,"stop"
"4567",269,"3",19,"goal"
"4570",269,"4",192,"stop"
"4571",269,"4",68,"stop"
"4573",270,"1",72,"goal"
"4575",270,"1",9,"stop"
"4576",270,"1",55,"stop"
"4577",270,"1",241,"stop"
"4578",270,"1",17,"stop"
"4579",270,"1",156,"stop"
"4580",270,"1",227,"goal"
"4582",270,"1",36,"stop"
"4583",270,"1",128,"stop"
"4584",270,"1",90,"goal"
"4586",270,"1",63,"stop"
"4587",270,"1",24,"stop"
"4588",270,"1",3,"stop"
"4590",270,"2",119,"stop"
"4591",270,"2",52,"stop"
"4592",270,"2",82,"stop"
"4593",270,"2",12,"stop"
"4594",270,"2",9,"stop"
"4595",270,"2",13,"stop"
"4596",270,"2",106,"stop"
"4597",270,"2",29,"stop"
"4598",270,"2",36,"stop"
"4599",270,"2",27,"stop"
"4600",270,"2",10,"goal"
"4602",270,"2",114,"stop"
"4603",270,"2",9,"stop"
"4604",270,"2",53,"goal"
"4606",270,"2",5,"stop"
"4607",270,"2",39,"stop"
"4608",270,"2",36,"stop"
"4609",270,"2",69,"stop"
"4610",270,"2",81,"stop"
"4611",270,"2",7,"stop"
"4612",270,"2",45,"stop"
"4613",270,"2",30,"goal"
"4615",270,"2",17,"stop"
"4616",270,"2",56,"stop"
"4617",270,"2",91,"stop"
"4618",270,"2",15,"stop"
"4620",270,"3",98,"stop"
"4621",270,"3",36,"stop"
"4622",270,"3",10,"goal"
"4624",270,"3",45,"stop"
"4625",270,"3",57,"stop"
"4626",270,"3",117,"stop"
"4627",270,"3",32,"stop"
"4628",270,"3",27,"stop"
"4629",270,"3",72,"stop"
"4630",270,"3",85,"stop"
"4631",270,"3",28,"stop"
"4632",270,"3",44,"stop"
"4633",270,"3",39,"stop"
"4634",270,"3",40,"stop"
"4635",270,"3",6,"stop"
"4636",270,"3",24,"stop"
"4637",270,"3",63,"stop"
"4638",270,"3",47,"stop"
"4639",270,"3",5,"stop"
"4640",270,"3",6,"stop"
"4641",270,"3",8,"stop"
"4642",270,"3",99,"stop"
"4643",270,"3",128,"stop"
"4644",270,"3",30,"stop"
"4646",271,"1",7,"stop"
"4647",271,"1",156,"stop"
"4648",271,"1",23,"stop"
"4649",271,"1",100,"stop"
"4650",271,"1",7,"stop"
"4651",271,"1",118,"stop"
"4652",271,"1",45,"goal"
"4654",271,"1",28,"stop"
"4655",271,"1",36,"stop"
"4656",271,"1",100,"stop"
"4657",271,"1",21,"stop"
"4658",271,"1",5,"stop"
"4659",271,"1",47,"stop"
"4660",271,"1",221,"stop"
"4661",271,"1",85,"goal"
"4663",271,"1",45,"stop"
"4664",271,"1",60,"stop"
"4666",271,"2",118,"stop"
"4667",271,"2",97,"stop"
"4668",271,"2",5,"stop"
"4669",271,"2",30,"goal"
"4671",271,"2",49,"stop"
"4672",271,"2",10,"stop"
"4673",271,"2",243,"stop"
"4674",271,"2",32,"stop"
"4675",271,"2",60,"stop"
"4676",271,"2",102,"stop"
"4677",271,"2",53,"stop"
"4678",271,"2",240,"stop"
"4679",271,"2",54,"stop"
"4681",271,"3",212,"stop"
"4682",271,"3",63,"stop"
"4683",271,"3",131,"stop"
"4684",271,"3",6,"stop"
"4685",271,"3",53,"stop"
"4686",271,"3",4,"stop"
"4687",271,"3",47,"stop"
"4688",271,"3",46,"stop"
"4689",271,"3",25,"stop"
"4690",271,"3",69,"stop"
"4691",271,"3",23,"stop"
"4692",271,"3",44,"stop"
"4693",271,"3",2,"stop"
"4694",271,"3",11,"stop"
"4695",271,"3",141,"stop"
"4696",271,"3",74,"stop"
"4697",271,"3",38,"stop"
"4698",271,"3",34,"stop"
"4699",271,"3",26,"stop"
"4700",271,"3",25,"stop"
"4701",271,"3",57,"stop"
"4702",271,"3",35,"goal"
"4705",272,"1",152,"stop"
"4706",272,"1",49,"goal"
"4708",272,"1",179,"stop"
"4709",272,"1",2,"stop"
"4710",272,"1",6,"stop"
"4711",272,"1",128,"stop"
"4712",272,"1",14,"stop"
"4713",272,"1",32,"stop"
"4714",272,"1",93,"stop"
"4715",272,"1",12,"stop"
"4716",272,"1",6,"stop"
"4717",272,"1",46,"stop"
"4718",272,"1",50,"stop"
"4719",272,"1",204,"stop"
"4720",272,"1",126,"stop"
"4721",272,"1",18,"goal"
"4724",272,"2",68,"stop"
"4725",272,"2",120,"stop"
"4726",272,"2",34,"stop"
"4727",272,"2",62,"stop"
"4728",272,"2",20,"stop"
"4729",272,"2",140,"stop"
"4730",272,"2",12,"stop"
"4731",272,"2",2,"stop"
"4732",272,"2",5,"stop"
"4733",272,"2",65,"stop"
"4734",272,"2",65,"stop"
"4735",272,"2",19,"goal"
"4737",272,"2",83,"stop"
"4738",272,"2",25,"stop"
"4739",272,"2",4,"goal"
"4741",272,"2",67,"stop"
"4742",272,"2",195,"stop"
"4743",272,"2",62,"stop"
"4744",272,"2",11,"stop"
"4745",272,"2",128,"stop"
"4747",272,"3",341,"stop"
"4748",272,"3",44,"stop"
"4749",272,"3",40,"stop"
"4750",272,"3",22,"stop"
"4751",272,"3",59,"stop"
"4752",272,"3",11,"stop"
"4753",272,"3",74,"stop"
"4754",272,"3",25,"stop"
"4755",272,"3",23,"stop"
"4756",272,"3",42,"goal"
"4758",272,"3",10,"stop"
"4759",272,"3",11,"stop"
"4760",272,"3",199,"stop"
"4761",272,"3",49,"stop"
"4762",272,"3",9,"goal"
"4764",272,"3",29,"stop"
"4765",272,"3",6,"stop"
"4766",272,"3",43,"stop"
"4767",272,"3",31,"stop"
"4768",272,"3",20,"stop"
"4769",272,"3",66,"stop"
"4771",273,"1",30,"stop"
"4772",273,"1",9,"stop"
"4773",273,"1",84,"stop"
"4774",273,"1",138,"stop"
"4775",273,"1",71,"stop"
"4776",273,"1",84,"stop"
"4777",273,"1",10,"stop"
"4778",273,"1",107,"stop"
"4779",273,"1",40,"goal"
"4781",273,"1",52,"stop"
"4782",273,"1",22,"goal"
"4784",273,"1",62,"stop"
"4785",273,"1",84,"goal"
"4787",273,"1",32,"stop"
"4788",273,"1",20,"stop"
"4789",273,"1",115,"stop"
"4790",273,"1",118,"stop"
"4791",273,"1",109,"stop"
"4793",273,"2",87,"stop"
"4794",273,"2",52,"stop"
"4795",273,"2",69,"stop"
"4796",273,"2",7,"stop"
"4797",273,"2",130,"stop"
"4798",273,"2",28,"goal"
"4800",273,"2",79,"stop"
"4801",273,"2",69,"stop"
"4802",273,"2",39,"stop"
"4803",273,"2",90,"stop"
"4804",273,"2",88,"stop"
"4805",273,"2",23,"stop"
"4806",273,"2",106,"stop"
"4807",273,"2",82,"stop"
"4808",273,"2",2,"stop"
"4809",273,"2",29,"stop"
"4810",273,"2",158,"stop"
"4811",273,"2",16,"stop"
"4813",273,"3",24,"stop"
"4814",273,"3",67,"stop"
"4815",273,"3",56,"stop"
"4816",273,"3",138,"stop"
"4817",273,"3",17,"stop"
"4818",273,"3",31,"goal"
"4820",273,"3",33,"stop"
"4821",273,"3",136,"stop"
"4822",273,"3",42,"stop"
"4823",273,"3",56,"stop"
"4824",273,"3",73,"stop"
"4825",273,"3",165,"stop"
"4826",273,"3",243,"stop"
"4827",273,"3",80,"stop"
"4829",274,"1",61,"stop"
"4830",274,"1",40,"stop"
"4831",274,"1",27,"stop"
"4832",274,"1",15,"stop"
"4833",274,"1",9,"stop"
"4834",274,"1",82,"stop"
"4835",274,"1",24,"stop"
"4836",274,"1",20,"stop"
"4837",274,"1",47,"stop"
"4838",274,"1",59,"stop"
"4839",274,"1",60,"stop"
"4840",274,"1",31,"stop"
"4841",274,"1",78,"stop"
"4842",274,"1",51,"goal"
"4844",274,"1",67,"stop"
"4845",274,"1",12,"stop"
"4846",274,"1",54,"stop"
"4847",274,"1",35,"stop"
"4848",274,"1",14,"stop"
"4849",274,"1",27,"goal"
"4851",274,"1",41,"stop"
"4852",274,"1",22,"stop"
"4853",274,"1",59,"stop"
"4854",274,"1",104,"stop"
"4855",274,"1",34,"stop"
"4856",274,"1",22,"stop"
"4857",274,"1",28,"stop"
"4859",274,"2",25,"stop"
"4860",274,"2",73,"stop"
"4861",274,"2",132,"stop"
"4862",274,"2",11,"goal"
"4864",274,"2",21,"stop"
"4865",274,"2",23,"stop"
"4866",274,"2",84,"goal"
"4868",274,"2",31,"stop"
"4869",274,"2",86,"goal"
"4871",274,"2",22,"stop"
"4872",274,"2",11,"stop"
"4873",274,"2",324,"stop"
"4874",274,"2",19,"stop"
"4875",274,"2",121,"stop"
"4876",274,"2",106,"stop"
"4877",274,"2",84,"stop"
"4879",274,"3",27,"stop"
"4880",274,"3",105,"stop"
"4881",274,"3",6,"stop"
"4882",274,"3",87,"stop"
"4883",274,"3",101,"stop"
"4884",274,"3",23,"stop"
"4885",274,"3",121,"stop"
"4886",274,"3",62,"stop"
"4887",274,"3",110,"stop"
"4888",274,"3",2,"stop"
"4889",274,"3",96,"stop"
"4890",274,"3",33,"stop"
"4891",274,"3",69,"stop"
"4892",274,"3",17,"stop"
"4893",274,"3",25,"stop"
"4894",274,"3",120,"stop"
"4895",274,"3",142,"stop"
"4897",275,"1",12,"stop"
"4898",275,"1",35,"stop"
"4899",275,"1",123,"stop"
"4900",275,"1",93,"stop"
"4901",275,"1",92,"goal"
"4903",275,"1",74,"stop"
"4904",275,"1",10,"stop"
"4905",275,"1",16,"stop"
"4906",275,"1",63,"stop"
"4907",275,"1",53,"stop"
"4908",275,"1",40,"stop"
"4909",275,"1",101,"stop"
"4910",275,"1",14,"stop"
"4911",275,"1",81,"stop"
"4912",275,"1",214,"stop"
"4913",275,"1",4,"stop"
"4914",275,"1",58,"stop"
"4915",275,"1",89,"stop"
"4916",275,"1",10,"stop"
"4918",275,"2",36,"stop"
"4919",275,"2",50,"stop"
"4920",275,"2",30,"stop"
"4921",275,"2",8,"stop"
"4922",275,"2",63,"stop"
"4923",275,"2",41,"stop"
"4924",275,"2",83,"stop"
"4925",275,"2",46,"stop"
"4926",275,"2",24,"stop"
"4927",275,"2",23,"goal"
"4929",275,"2",214,"stop"
"4930",275,"2",92,"stop"
"4931",275,"2",47,"stop"
"4932",275,"2",14,"stop"
"4933",275,"2",24,"stop"
"4934",275,"2",60,"stop"
"4935",275,"2",83,"stop"
"4936",275,"2",52,"stop"
"4937",275,"2",59,"goal"
"4939",275,"2",5,"stop"
"4940",275,"2",125,"stop"
"4942",275,"3",33,"stop"
"4943",275,"3",73,"stop"
"4944",275,"3",15,"stop"
"4945",275,"3",61,"stop"
"4946",275,"3",59,"stop"
"4947",275,"3",86,"stop"
"4948",275,"3",80,"stop"
"4949",275,"3",22,"stop"
"4950",275,"3",20,"stop"
"4951",275,"3",51,"stop"
"4952",275,"3",62,"stop"
"4953",275,"3",16,"stop"
"4954",275,"3",34,"stop"
"4955",275,"3",3,"stop"
"4956",275,"3",50,"stop"
"4957",275,"3",15,"stop"
"4958",275,"3",35,"stop"
"4959",275,"3",74,"stop"
"4960",275,"3",83,"stop"
"4961",275,"3",32,"stop"
"4962",275,"3",124,"stop"
"4963",275,"3",7,"goal"
"4965",275,"3",71,"goal"
"4967",275,"3",8,"stop"
"4969",276,"1",128,"stop"
"4970",276,"1",40,"goal"
"4972",276,"1",41,"stop"
"4973",276,"1",105,"stop"
"4974",276,"1",37,"stop"
"4975",276,"1",16,"stop"
"4976",276,"1",9,"stop"
"4977",276,"1",35,"stop"
"4978",276,"1",29,"stop"
"4979",276,"1",120,"stop"
"4980",276,"1",35,"stop"
"4981",276,"1",59,"goal"
"4983",276,"1",46,"stop"
"4984",276,"1",47,"stop"
"4985",276,"1",19,"stop"
"4986",276,"1",110,"stop"
"4987",276,"1",61,"stop"
"4988",276,"1",38,"stop"
"4990",276,"2",7,"stop"
"4991",276,"2",30,"stop"
"4992",276,"2",41,"stop"
"4993",276,"2",15,"stop"
"4994",276,"2",133,"stop"
"4995",276,"2",19,"stop"
"4996",276,"2",200,"stop"
"4997",276,"2",64,"stop"
"4998",276,"2",45,"stop"
"4999",276,"2",8,"stop"
"5000",276,"2",35,"stop"
"5001",276,"2",6,"stop"
"5002",276,"2",46,"stop"
"5003",276,"2",7,"stop"
"5004",276,"2",135,"stop"
"5005",276,"2",36,"stop"
"5006",276,"2",63,"stop"
"5007",276,"2",23,"stop"
"5008",276,"2",106,"stop"
"5009",276,"2",20,"stop"
"5011",276,"3",179,"stop"
"5012",276,"3",71,"stop"
"5013",276,"3",93,"stop"
"5014",276,"3",56,"stop"
"5015",276,"3",151,"stop"
"5016",276,"3",265,"stop"
"5017",276,"3",9,"stop"
"5018",276,"3",33,"stop"
"5019",276,"3",171,"stop"
"5020",276,"3",20,"stop"
"5021",276,"3",18,"stop"
"5022",276,"3",7,"stop"
"5023",276,"3",16,"stop"
"5024",276,"3",86,"stop"
"5026",276,"4",45,"goal"
"5028",277,"1",94,"stop"
"5029",277,"1",188,"stop"
"5030",277,"1",44,"stop"
"5031",277,"1",17,"stop"
"5032",277,"1",23,"stop"
"5033",277,"1",48,"stop"
"5034",277,"1",45,"stop"
"5035",277,"1",52,"stop"
"5036",277,"1",5,"stop"
"5037",277,"1",71,"stop"
"5038",277,"1",53,"stop"
"5039",277,"1",94,"stop"
"5040",277,"1",25,"stop"
"5041",277,"1",50,"stop"
"5042",277,"1",54,"stop"
"5043",277,"1",87,"stop"
"5044",277,"1",12,"stop"
"5045",277,"1",53,"stop"
"5046",277,"1",9,"stop"
"5047",277,"1",163,"stop"
"5049",277,"2",6,"stop"
"5050",277,"2",42,"stop"
"5051",277,"2",19,"stop"
"5052",277,"2",75,"stop"
"5053",277,"2",129,"stop"
"5054",277,"2",136,"stop"
"5055",277,"2",22,"stop"
"5056",277,"2",17,"goal"
"5058",277,"2",49,"stop"
"5059",277,"2",238,"stop"
"5060",277,"2",50,"stop"
"5061",277,"2",69,"stop"
"5062",277,"2",29,"goal"
"5064",277,"2",13,"stop"
"5065",277,"2",43,"stop"
"5066",277,"2",60,"goal"
"5068",277,"2",16,"stop"
"5069",277,"2",34,"stop"
"5070",277,"2",12,"stop"
"5071",277,"2",60,"stop"
"5072",277,"2",3,"stop"
"5073",277,"2",17,"stop"
"5075",277,"3",33,"stop"
"5076",277,"3",74,"stop"
"5077",277,"3",133,"goal"
"5079",277,"3",140,"stop"
"5080",277,"3",84,"stop"
"5081",277,"3",34,"stop"
"5082",277,"3",96,"stop"
"5083",277,"3",110,"goal"
"5085",277,"3",16,"stop"
"5086",277,"3",7,"stop"
"5087",277,"3",31,"stop"
"5088",277,"3",124,"stop"
"5089",277,"3",39,"stop"
"5090",277,"3",113,"goal"
"5092",277,"3",14,"stop"
"5093",277,"3",15,"stop"
"5094",277,"3",10,"stop"
"5095",277,"3",17,"stop"
"5096",277,"3",99,"stop"
"5098",277,"4",30,"stop"
"5099",277,"4",38,"goal"
"5101",278,"1",57,"stop"
"5102",278,"1",273,"goal"
"5104",278,"1",4,"stop"
"5105",278,"1",29,"stop"
"5106",278,"1",32,"stop"
"5107",278,"1",13,"stop"
"5108",278,"1",50,"stop"
"5109",278,"1",144,"stop"
"5110",278,"1",193,"stop"
"5111",278,"1",125,"stop"
"5112",278,"1",9,"stop"
"5113",278,"1",46,"stop"
"5114",278,"1",86,"stop"
"5115",278,"1",82,"stop"
"5116",278,"1",28,"stop"
"5118",278,"2",106,"stop"
"5119",278,"2",45,"stop"
"5120",278,"2",161,"goal"
"5122",278,"2",65,"stop"
"5123",278,"2",40,"stop"
"5124",278,"2",4,"stop"
"5125",278,"2",36,"goal"
"5127",278,"2",32,"stop"
"5128",278,"2",79,"stop"
"5129",278,"2",94,"stop"
"5130",278,"2",19,"goal"
"5132",278,"2",136,"goal"
"5134",278,"2",125,"stop"
"5135",278,"2",66,"stop"
"5136",278,"2",21,"stop"
"5137",278,"2",4,"stop"
"5138",278,"2",4,"stop"
"5139",278,"2",106,"stop"
"5140",278,"2",18,"stop"
"5142",278,"3",56,"stop"
"5143",278,"3",6,"stop"
"5144",278,"3",45,"stop"
"5145",278,"3",147,"goal"
"5147",278,"3",528,"stop"
"5148",278,"3",35,"stop"
"5149",278,"3",49,"stop"
"5150",278,"3",5,"stop"
"5151",278,"3",82,"stop"
"5152",278,"3",142,"stop"
"5153",278,"3",66,"stop"
"5155",279,"1",106,"stop"
"5156",279,"1",121,"stop"
"5157",279,"1",74,"stop"
"5158",279,"1",61,"stop"
"5159",279,"1",13,"stop"
"5160",279,"1",131,"stop"
"5161",279,"1",173,"stop"
"5162",279,"1",47,"stop"
"5163",279,"1",51,"stop"
"5164",279,"1",19,"stop"
"5165",279,"1",20,"stop"
"5166",279,"1",27,"stop"
"5167",279,"1",8,"stop"
"5168",279,"1",147,"stop"
"5169",279,"1",27,"stop"
"5170",279,"1",77,"stop"
"5171",279,"1",31,"stop"
"5172",279,"1",9,"stop"
"5174",279,"2",23,"stop"
"5175",279,"2",25,"stop"
"5176",279,"2",28,"stop"
"5177",279,"2",120,"stop"
"5178",279,"2",17,"stop"
"5179",279,"2",44,"stop"
"5180",279,"2",100,"stop"
"5181",279,"2",64,"stop"
"5182",279,"2",23,"stop"
"5183",279,"2",17,"stop"
"5184",279,"2",137,"stop"
"5185",279,"2",7,"stop"
"5186",279,"2",51,"stop"
"5187",279,"2",17,"stop"
"5188",279,"2",128,"stop"
"5189",279,"2",32,"stop"
"5190",279,"2",10,"stop"
"5191",279,"2",68,"stop"
"5192",279,"2",26,"stop"
"5193",279,"2",8,"stop"
"5194",279,"2",34,"stop"
"5195",279,"2",88,"stop"
"5196",279,"2",38,"stop"
"5197",279,"2",61,"stop"
"5199",279,"3",105,"stop"
"5200",279,"3",40,"stop"
"5201",279,"3",43,"stop"
"5202",279,"3",64,"stop"
"5203",279,"3",59,"stop"
"5204",279,"3",107,"stop"
"5205",279,"3",39,"stop"
"5206",279,"3",48,"stop"
"5207",279,"3",60,"stop"
"5208",279,"3",56,"stop"
"5209",279,"3",19,"stop"
"5210",279,"3",41,"stop"
"5211",279,"3",45,"stop"
"5212",279,"3",55,"stop"
"5213",279,"3",164,"stop"
"5214",279,"3",34,"stop"
"5215",279,"3",17,"stop"
"5216",279,"3",67,"stop"
"5217",279,"3",57,"stop"
"5218",279,"3",46,"stop"
"5219",279,"3",15,"stop"
"5221",279,"4",82,"stop"
"5222",279,"4",29,"stop"
"5223",279,"4",27,"stop"
"5224",279,"4",87,"goal"
"5226",280,"1",83,"stop"
"5227",280,"1",103,"stop"
"5228",280,"1",81,"stop"
"5229",280,"1",59,"stop"
"5230",280,"1",23,"stop"
"5231",280,"1",95,"stop"
"5232",280,"1",44,"stop"
"5233",280,"1",84,"stop"
"5234",280,"1",110,"stop"
"5235",280,"1",59,"stop"
"5236",280,"1",65,"stop"
"5237",280,"1",45,"stop"
"5238",280,"1",48,"stop"
"5239",280,"1",44,"stop"
"5240",280,"1",41,"stop"
"5241",280,"1",40,"stop"
"5242",280,"1",19,"stop"
"5243",280,"1",97,"stop"
"5244",280,"1",19,"stop"
"5245",280,"1",15,"goal"
"5248",280,"2",15,"stop"
"5249",280,"2",129,"stop"
"5250",280,"2",122,"stop"
"5251",280,"2",60,"stop"
"5252",280,"2",5,"stop"
"5253",280,"2",4,"goal"
"5255",280,"2",18,"stop"
"5256",280,"2",71,"goal"
"5258",280,"2",39,"goal"
"5260",280,"2",37,"stop"
"5261",280,"2",50,"stop"
"5262",280,"2",82,"stop"
"5263",280,"2",110,"stop"
"5264",280,"2",12,"stop"
"5265",280,"2",9,"stop"
"5266",280,"2",95,"stop"
"5267",280,"2",32,"stop"
"5268",280,"2",6,"stop"
"5269",280,"2",101,"stop"
"5270",280,"2",169,"stop"
"5272",280,"3",15,"stop"
"5273",280,"3",15,"stop"
"5274",280,"3",74,"stop"
"5275",280,"3",204,"stop"
"5276",280,"3",28,"stop"
"5277",280,"3",47,"stop"
"5278",280,"3",13,"stop"
"5279",280,"3",115,"stop"
"5280",280,"3",18,"goal"
"5282",280,"3",24,"stop"
"5283",280,"3",76,"stop"
"5284",280,"3",4,"stop"
"5285",280,"3",18,"stop"
"5286",280,"3",8,"stop"
"5287",280,"3",57,"goal"
"5289",280,"3",200,"stop"
"5290",280,"3",201,"goal"
"5292",280,"3",40,"stop"
"5294",281,"1",40,"stop"
"5295",281,"1",173,"stop"
"5296",281,"1",17,"stop"
"5297",281,"1",32,"stop"
"5298",281,"1",79,"stop"
"5299",281,"1",4,"stop"
"5300",281,"1",106,"stop"
"5301",281,"1",12,"stop"
"5302",281,"1",81,"stop"
"5303",281,"1",24,"goal"
"5305",281,"1",94,"stop"
"5306",281,"1",3,"stop"
"5307",281,"1",17,"stop"
"5308",281,"1",40,"stop"
"5309",281,"1",27,"stop"
"5310",281,"1",99,"stop"
"5311",281,"1",49,"stop"
"5312",281,"1",87,"stop"
"5313",281,"1",45,"stop"
